L,AG2,AG4,AG6,AG8,AG12,atm
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.95E-03
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.95E-03
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.80E-03
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.80E-03
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.90E-02
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.90E-02
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.30E-02
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.30E-02
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.89E-02
3.00E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.42E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.42E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.76E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.76E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.87E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.87E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.52E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.52E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.68E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.55E-02
3.01E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.55E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.70E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.70E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.11E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.11E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.47E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.47E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.26E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.30E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.30E-02
3.02E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.77E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.77E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.23E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.23E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.09E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.09E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.94E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.94E-02
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.97E-03
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.53E-03
3.03E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.53E-03
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.95E-03
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.95E-03
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.04E-04
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.04E-04
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.06E-04
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.06E-04
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.95E-06
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.95E-06
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.00E-07
3.04E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.00E-07
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.09E-10
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.74E-18
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.74E-18
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.05E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.06E-15
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.06E-15
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.84E-10
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.97E-08
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.97E-08
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.18E-06
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.18E-06
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.35E-06
3.06E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.35E-06
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.07E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.07E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.11E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.11E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.74E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.74E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.48E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.48E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.12E-05
3.07E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.12E-05
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.96E-06
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.06E-07
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.06E-07
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.50E-07
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.50E-07
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.53E-09
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.53E-09
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.18E-13
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.18E-13
3.08E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.91E-20
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.91E-20
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.97E-20
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.97E-20
3.09E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.65E-12
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.27E-09
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.27E-09
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.87E-07
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.87E-07
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.91E-06
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.91E-06
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.92E-05
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.92E-05
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.18E-04
3.10E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.18E-04
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.79E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.79E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.91E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.91E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.79E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.79E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.78E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.78E-03
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.11E-02
3.11E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.11E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.90E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.90E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.70E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.70E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.48E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.48E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.90E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.90E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.47E-02
3.12E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.47E-02
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.07E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.35E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.35E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.52E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.52E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.66E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.66E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.78E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.78E-01
3.13E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.87E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.87E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.94E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.94E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.98E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.98E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.00E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.00E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.99E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.99E-01
3.14E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.95E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.95E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.88E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.88E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.77E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.77E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.63E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.63E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.44E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.44E-01
3.15E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.21E-01
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.21E-01
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.53E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.53E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.76E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.76E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.12E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.12E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.98E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.98E-02
3.16E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.72E-03
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.72E-03
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.33E-03
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.33E-03
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.05E-04
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.05E-04
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.68E-07
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.68E-07
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.69E-12
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.69E-12
3.17E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,0.00E+00
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.18E-11
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.18E-11
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.10E-06
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.10E-06
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.98E-04
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.98E-04
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.93E-03
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.93E-03
3.18E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.47E-03
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.47E-03
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.24E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.24E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.20E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.20E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.10E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.10E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.03E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,9.03E-02
3.19E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.21E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.21E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.45E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.45E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.57E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.57E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.57E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.58E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.58E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.34E-01
3.20E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.34E-01
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.69E-02
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.69E-02
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.09E-02
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.09E-02
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.34E-02
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.34E-02
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.23E-01
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.23E-01
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.74E-01
3.21E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.74E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.92E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.92E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.94E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.94E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.88E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.88E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.75E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.75E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.51E-01
3.22E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.51E-01
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.08E-01
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.08E-01
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.16E-02
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.16E-02
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.26E-02
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.26E-02
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.26E-02
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.64E-03
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.64E-03
3.23E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.52E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.52E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.86E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.86E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.35E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,8.35E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.75E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.75E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.67E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.67E-02
3.24E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.86E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.86E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.06E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,7.06E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.83E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.83E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.85E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.85E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.85E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.81E-02
3.25E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.81E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.84E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,3.84E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.94E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.94E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.11E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.11E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.35E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.35E-02
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.85E-03
3.26E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.85E-03
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.19E-03
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,2.19E-03
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.05E-04
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.05E-04
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.05E-04
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.04E-04
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.04E-04
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.62E-04
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.62E-04
3.27E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.87E-04
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.87E-04
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.78E-05
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,4.78E-05
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.00E-06
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,6.00E-06
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.38E-07
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.38E-07
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.65E-09
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.65E-09
3.28E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,1.65E-09
3.29E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.42E-10
3.29E-05,0.356025521,0.2583072,0.04512772,0.01861571,0.03046097,5.42E-10
